controller,seed,manifest_id,scenario_id,scenario_type,scenario_category,primary_actor_id,actor_ids,mixed,route_position_m,encountered,evaluable,encountered_at_s,resolved_at_s,time_to_resolve_s,completed,success,collision,deadlock_duration_s,overtake_attempted,overtake_successful,minimum_ttc_s,minimum_clearance_m
Rule Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00039,pedestrian,pedestrian,sim-001eea27-pedestrian-00039,sim-001eea27-pedestrian-00039,False,3557.134793234295,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00040,slow_car,mixed,sim-001eea27-slow-car-00040,sim-001eea27-slow-car-00040|sim-001eea27-left-traffic-00040,True,3644.900000130395,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00041,stopped_car,stopped_car,sim-001eea27-stopped-car-00041,sim-001eea27-stopped-car-00041,False,3734.5896846850906,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00042,slow_car,mixed,sim-001eea27-slow-car-00042,sim-001eea27-slow-car-00042|sim-001eea27-left-traffic-00042,True,3803.820026685867,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00043,pedestrian,pedestrian,sim-001eea27-pedestrian-00043,sim-001eea27-pedestrian-00043,False,3875.247396068643,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00044,stopped_car,stopped_car,sim-001eea27-stopped-car-00044,sim-001eea27-stopped-car-00044,False,3980.1542270130694,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00045,truck,truck,sim-001eea27-truck-00045,sim-001eea27-truck-00045,False,4069.1290576125457,False,False,,,,False,False,False,0.0,False,False,,
Rule Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00046,pedestrian,pedestrian,sim-001eea27-pedestrian-00046,sim-001eea27-pedestrian-00046,False,4176.641239855098,False,False,,,,False,False,False,0.0,False,False,,
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00000,pedestrian,pedestrian,sim-001eea27-pedestrian-00000,sim-001eea27-pedestrian-00000,False,74.55331128013785,True,True,0.05,22.25000000000018,22.20000000000018,True,True,False,0.1,False,False,4.983307388397731,1.5108112801379718
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00001,pedestrian,pedestrian,sim-001eea27-pedestrian-00001,sim-001eea27-pedestrian-00001,False,163.8399823342317,True,True,22.20000000000018,39.59999999999989,17.399999999999707,True,True,False,0.1,False,False,3.4556537110309664,5.427482334231996
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00002,stopped_car,stopped_car,sim-001eea27-stopped-car-00002,sim-001eea27-stopped-car-00002,False,249.6574307994533,True,True,39.14999999999991,46.349999999999504,7.199999999999591,True,True,False,0.0,True,True,2.2660659364645914,2.82910844698441
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00004,stopped_car,stopped_car,sim-001eea27-stopped-car-00004,sim-001eea27-stopped-car-00004,False,415.9220851068824,True,True,52.09999999999918,65.19999999999844,13.099999999999262,True,False,True,3.999999999999994,True,True,0.43971835301327594,1.1335810711166996
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00005,slow_car,slow_car,sim-001eea27-slow-car-00005,sim-001eea27-slow-car-00005,False,504.4891642647116,True,True,73.049999999998,115.34999999999559,42.299999999997596,True,True,False,0.0,False,False,5.657929700105832,1.5602604607157904
Hybrid ML Controller,2026023,b2e9ee4cf3cbf449,seed-2026023-scenario-00006,slow_car,slow_car,sim-001eea27-slow-car-00006,sim-001eea27-slow-car-00006,False,581.325030807193,True,True,79.49999999999763,171.3000000000047,91.80000000000707,True,True,False,0.0,True,True,6.777462024365488,3.625
